#	negative rates are set to zero!!																									
#	2006 Jan 1 MJD	53736																								
#	start_monit_MJD	53790																								
#	Rate to lum conv	1.00E+36	ADJUST																							
#	Back scale	3																								
#	Significance	3																								
#	STDEV	0.000473644	AVG_RATE	0.00031809																						
#	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
#	ObsID	Date	MJD	Exp	 Src_cnts	Soft	Hard	Bg_cnts	Soft	Hard	Norm_bg_cnts	Net_src_cnts	Err	Rate	Err	Bg_rate	HR	err	Lx	err	Days_since_prev_obs	Frac_year	Year	Sign	>3sigma?	comment
	35649096	2007-03-07T04:15:30	54166.17819	1301.078002	0	0	0	3	1	2	1	-1	0	0	0	0.000768593	0.000E+00	0.000E+00	0.000E+00	0.00E+00	127.60441	2007.18	2007	-0.671579696	N	
	35649097	2007-03-08T04:23:44	54167.18391	1161.230482	0	0	0	2	0	1	0.666666667	-0.666666667	0	0	0	0.000574104	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.005720361	2007.18	2007	-0.671579696	N	
	35649102	2007-03-17T14:50:33	54176.6192	978.9288197	0	0	0	3	2	1	1	-1	0	0	0	0.001021525	0.000E+00	0.000E+00	0.000E+00	0.00E+00	9.435292715	2007.21	2007	-0.671579696	N	
	35649106	2007-03-21T13:39:49	54180.57008	1273.615514	1	0	1	1	0	1	0.333333333	0.666666667	0.816496581	0.000523444	0.000641086	0.000261722	0.000E+00	0.000E+00	5.234E+32	6.41E+32	3.950878605	2007.22	2007	0.433562876	N	
	35649107	2007-03-22T01:10:42	54181.04986	1283.064889	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.479778666	2007.22	2007	-0.671579696	N	
	35649109	2007-03-24T10:33:25	54183.44063	809.1156878	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	2.390773976	2007.23	2007	-0.671579696	N	
	35649110	2007-03-25T12:24:53	54184.51805	824.0976424	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.077411365	2007.23	2007	-0.671579696	N	
	35649111	2007-03-26T04:45:30	54185.19903	971.4466472	1	1	0	0	0	0	0	1	1	0.001029393	0.001029393	0	0.000E+00	0.000E+00	1.029E+33	1.03E+33	0.680979621	2007.23	2007	1.501766717	N	
	35649115	2007-03-30T00:21:18	54189.01556	1146.247144	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	3.816530583	2007.24	2007	-0.671579696	N	
	35649118	2007-04-02T03:49:21	54192.16003	1111.285636	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	3.144476801	2007.25	2007	-0.671579696	N	
	35649119	2007-04-03T18:27:16	54193.7697	1485.886346	1	0	0	1	1	0	0.333333333	0.666666667	0.816496581	0.000448666	0.000549501	0.000224333	0.000E+00	0.000E+00	4.487E+32	5.50E+32	1.60966362	2007.25	2007	0.275684359	N	
	35649120	2007-04-04T19:45:00	54194.82368	1772.722554	1	0	0	1	0	1	0.333333333	0.666666667	0.816496581	0.000376069	0.000460589	0.000188035	0.000E+00	0.000E+00	3.761E+32	4.61E+32	1.053979293	2007.26	2007	0.122411852	N	
	35649125	2007-04-11T10:59:01	54201.45841	771.6571388	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	6.634729267	2007.27	2007	-0.671579696	N	
	35649127	2007-04-13T00:05:11	54203.00436	1445.919582	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.545953531	2007.28	2007	-0.671579696	N	
	35649129	2007-04-15T19:31:25	54205.81424	928.9921797	1	1	0	3	2	2	1	0	0	0	0	0.001076435	0.000E+00	0.000E+00	0.000E+00	0.00E+00	2.809884507	2007.29	2007	-0.671579696	N	
	35649132	2007-04-20T13:20:03	54210.55636	467.0085097	2	0	1	1	0	0	0.333333333	1.666666667	1.290994449	0.003568814	0.002764392	0.000713763	0.000E+00	0.000E+00	3.569E+33	2.76E+33	4.742112678	2007.30	2007	6.863222642	Y	short exposure
	35649135	2007-04-23T10:20:42	54213.4318	1490.307413	1	0	1	1	0	0	0.333333333	0.666666667	0.816496581	0.000447335	0.000547871	0.000223668	0.000E+00	0.000E+00	4.473E+32	5.48E+32	2.875443657	2007.31	2007	0.272874255	N	
	35649137	2007-04-24T07:14:46	54214.30268	1086.315648	0	0	0	3	3	0	1	-1	0	0	0	0.000920543	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.870885187	2007.31	2007	-0.671579696	N	
	35649143	2007-04-27T02:58:24	54217.12465	1733.115686	2	1	0	0	0	0	0	2	1.414213562	0.001153991	0.000815995	0	0.000E+00	0.000E+00	1.154E+33	8.16E+32	2.821960973	2007.32	2007	1.76483018	N	
	35649145	2007-04-30T04:59:14	54220.20856	1220.976898	1	0	1	0	0	0	0	1	1	0.000819016	0.000819016	0	0.000E+00	0.000E+00	8.190E+32	8.19E+32	3.083917448	2007.33	2007	1.057601331	N	
	35649147	2007-05-02T13:23:13	54222.55855	1440.030074	0	0	0	2	1	1	0.666666667	-0.666666667	0	0	0	0.000462953	0.000E+00	0.000E+00	0.000E+00	0.00E+00	2.349988312	2007.33	2007	-0.671579696	N	
	35649148	2007-05-03T19:48:14	54223.82592	938.5114862	0	0	0	3	1	2	1	-1	0	0	0	0.001065517	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.267371166	2007.34	2007	-0.671579696	N	
	35649149	2007-05-04T00:20:42	54224.01513	1118.78035	0	0	0	3	1	3	1	-1	0	0	0	0.000893831	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.18921195	2007.34	2007	-0.671579696	N	
	35649151	2007-05-08T05:38:56	54228.23613	769.1608622	0	0	0	2	0	0	0.666666667	-0.666666667	0	0	0	0.000866745	0.000E+00	0.000E+00	0.000E+00	0.00E+00	4.220998431	2007.35	2007	-0.671579696	N	
	35649152	2007-05-09T05:35:01	54229.23341	834.0913926	0	0	0	2	0	2	0.666666667	-0.666666667	0	0	0	0.000799273	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.997273921	2007.35	2007	-0.671579696	N	
	35649153	2007-05-10T20:09:26	54230.84064	1151.246045	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.607236002	2007.35	2007	-0.671579696	N	
	35649154	2007-05-11T17:01:59	54231.71047	1537.172932	0	0	0	4	1	3	1.333333333	-1.333333333	0	0	0	0.000867393	0.000E+00	0.000E+00	0.000E+00	0.00E+00	0.869831834	2007.36	2007	-0.671579696	N	
	35649156	2007-05-11T07:38:23	54231.31908	393.7014629	0	0	0	2	1	0	0.666666667	-0.666666667	0	0	0	0.00169333	0.000E+00	0.000E+00	0.000E+00	0.00E+00	-0.391397085	2007.36	2007	-0.671579696	N	
	35649162	2007-05-16T17:30:09	54236.73004	287.1864553	0	0	0	1	1	0	0.333333333	-0.333333333	0	0	0	0.001160686	0.000E+00	0.000E+00	0.000E+00	0.00E+00	5.410958466	2007.37	2007	-0.671579696	N	
	35649163	2007-05-17T20:48:36	54237.86785	888.9043667	0	0	0	0	0	0	0	0	0	0	0	0	0.000E+00	0.000E+00	0.000E+00	0.00E+00	1.137812185	2007.37	2007	-0.671579696	N	
	35649168	2007-05-22T21:24:03	54242.89246	716.7191833	0	0	0	1	0	1	0.333333333	-0.333333333	0	0	0	0.000465082	0.000E+00	0.000E+00	0.000E+00	0.00E+00	5.024609759	2007.39	2007	-0.671579696	N	
	35649173	2007-05-27T01:16:49	54247.05411	946.4756482	1	1	0	1	0	1	0.333333333	0.666666667	0.816496581	0.000704367	0.00086267	0.000352184	0.000E+00	0.000E+00	7.044E+32	8.63E+32	4.161648167	2007.40	2007	0.815544381	N	
	35649175	2007-05-29T09:06:14	54249.38009	923.7389714	0	0	0	1	0	0	0.333333333	-0.333333333	0	0	0	0.000360852	0.000E+00	0.000E+00	0.000E+00	0.00E+00	2.325983827	2007.41	2007	-0.671579696	N	
	35649177	2007-06-04T04:55:12	54255.20576	863.9766779	0	0	0	3	1	2	1	-1	0	0	0	0.001157439	0.000E+00	0.000E+00	0.000E+00	0.00E+00	5.82567152	2007.42	2007	-0.671579696	N	
	35649178	2007-06-05T18:07:57	54256.75628	1013.899157	1	0	1	2	0	1	0.666666667	0.333333333	0.577350269	0.000328764	0.000569436	0.000657528	0.000E+00	0.000E+00	3.288E+32	5.69E+32	1.55051823	2007.43	2007	0.022536043	N	
